plate_barcode,well_description,image_description,object_description,pattern_description,channel_description,Intensity_first_quartile,Intensity_integrated,Intensity_maximum,Intensity_mean,Intensity_median,Intensity_median_absolute_deviation,Intensity_minimum,Intensity_standard_deviation,Intensity_third_quartile
110000106828,A01,1,476,Cells,Alexa568,0.567747307896133,0.353662920384171,0.860979884475918,0.91790601218482,0.705487056142166,0.74784506032116,1.34819637214464,1.0816674708226,0.708374807837385
110000106828,A01,1,383,Cells,Alexa568,-0.202315580623781,2.50698622869933,1.54754317420414,0.475668135342696,0.23055243960696,0.41523833649455,-1.22560798935551,1.13901291774621,0.105758362809991
110000106828,A01,1,413,Cells,Alexa568,-0.633728113930787,-0.704962061096295,3.52136904920688,-0.402979136948478,-0.229274517851742,-0.000281963445236687,-0.0165959910146826,-0.406534422561055,-0.306651716653973
110000106828,A01,1,324,Cells,Alexa568,-0.708904156571595,-1.13251974671532,-0.644246421157154,-1.09748594758184,-0.923025609457546,-1.04826687576315,0.0502050409103086,-0.999707021418513,-1.09842835413505
110000106828,A01,1,337,Cells,Alexa568,-0.338955815449232,-0.770169416904947,-1.04983076796281,-0.856323721557746,-0.58304692340496,-0.80635377303705,-0.253379541623031,-1.12372061010895,-0.830777976857333
110000106828,A01,1,66,Cells,Alexa568,-0.922939903211389,-1.03381066545649,-0.815639965040759,-1.00813247158787,-0.923496724131444,-0.874759062836793,-0.797937110447753,-0.934972861728178,-0.979039070852374
110000106828,A01,1,312,Cells,Alexa568,-0.825038016348456,-0.442158526094175,-1.27131599196646,-1.00771857231551,-0.818350990305913,-0.791394002691347,-1.73024421922939,-1.15697746034815,-0.938210595019616
110000106828,A01,1,268,Cells,Alexa568,0.043018109653087,0.253394507056137,-0.821216636834498,-0.450138946029563,-0.411692062651724,-0.731292037291639,0.732958157555409,-0.664811704343675,-0.585571497771512
110000106828,A01,1,236,Cells,Alexa568,-0.893892689174749,-0.11801447924637,-0.703977192453759,-1.00569796783709,-0.914960263676832,-0.855152876363106,-1.15939725189731,-0.866652532495145,-0.95213387301413
110000106828,A01,1,486,Cells,Alexa568,0.112389963943718,-0.530174237794441,-0.396326643102795,-0.0881648941177571,0.336006615515074,0.311383147720486,0.316417253235228,-0.388321676035392,-0.163603084641982
